,word,frequency,start_date,end_date
1983,PoundshopChurchill,1,2020-04-11,2020-04-19
1984,Nations Rugby,1,2020-04-11,2020-04-19
1985,TogetheragainstCorona Covid19,1,2020-04-11,2020-04-19
1986,Vitamin D,1,2020-04-11,2020-04-19
1987,Covid,1,2020-04-11,2020-04-19
1988,Groups,1,2020-04-11,2020-04-19
1989,BMA,1,2020-04-11,2020-04-19
1990,Care England,1,2020-04-11,2020-04-19
1991,RainbowTrail httpstco40EyLrUFhD,1,2020-04-11,2020-04-19
1992,PPE,68,2020-04-21,2020-04-29
1993,BorisJohnson,32,2020-04-21,2020-04-29
1994,the Job Urges Caution in,18,2020-04-21,2020-04-29
1995,NHS,17,2020-04-21,2020-04-29
1996,ICU,11,2020-04-21,2020-04-29
1997,EU,10,2020-04-21,2020-04-29
1998,Covid19,10,2020-04-21,2020-04-29
1999,Panorama,8,2020-04-21,2020-04-29
2000,ONS,7,2020-04-21,2020-04-29
2001,BBC,5,2020-04-21,2020-04-29
2002,Corbyn,4,2020-04-21,2020-04-29
2003,Pence,4,2020-04-21,2020-04-29
2004,WHO,4,2020-04-21,2020-04-29
2005,HCID,3,2020-04-21,2020-04-29
2006,Nicola Sturgeon,3,2020-04-21,2020-04-29
2007,CoronavirusPandemic,3,2020-04-21,2020-04-29
2008,COVIDIOTS,3,2020-04-21,2020-04-29
2009,Cabinet,3,2020-04-21,2020-04-29
2010,Govt,3,2020-04-21,2020-04-29
2011,Hospital,3,2020-04-21,2020-04-29
2012,Social Care,2,2020-04-21,2020-04-29
2013,NATIONAL NEWS,2,2020-04-21,2020-04-29
2014,CNN,2,2020-04-21,2020-04-29
2015,Boris Johnsons Government,2,2020-04-21,2020-04-29
2016,Hackney,2,2020-04-21,2020-04-29
2017,Front,2,2020-04-21,2020-04-29
2018,Coronavirus,2,2020-04-21,2020-04-29
2019,Haters,2,2020-04-21,2020-04-29
2020,Care Homes,2,2020-04-21,2020-04-29
2021,Mayo Clinic,2,2020-04-21,2020-04-29
2022,GMB,2,2020-04-21,2020-04-29
2023,the Nightingale Hospitals,2,2020-04-21,2020-04-29
2024,Dominic Cummings,2,2020-04-21,2020-04-29
2025,Ejecutivo,2,2020-04-21,2020-04-29
2026,NBC News,2,2020-04-21,2020-04-29
2027,BORISISBACK BorisJohnson,2,2020-04-21,2020-04-29
2028,RoyaumeUni,2,2020-04-21,2020-04-29
2029,Criminal,2,2020-04-21,2020-04-29
2030,ToriesOut,2,2020-04-21,2020-04-29
2031,Idiot and Eastern Canada,1,2020-04-21,2020-04-29
2032,PPE Welldone,1,2020-04-21,2020-04-29
2033,NYT New York Times httpstcolg7TA9pF1W New Zeland,1,2020-04-21,2020-04-29
2034,Covid19s,1,2020-04-21,2020-04-29
2035,Greeces,1,2020-04-21,2020-04-29
2036,the Covid19 Cabinet,1,2020-04-21,2020-04-29
2037,PPE Culminating,1,2020-04-21,2020-04-29
2038,Workers,1,2020-04-21,2020-04-29
2039,Corona Covid19 COVID19Pandemic PoliticalUprising,1,2020-04-21,2020-04-29
2040,COVID19 httpstcoPhR7tpcaEN,1,2020-04-21,2020-04-29
2041,Royal Navy,1,2020-04-21,2020-04-29
2042,GMC,1,2020-04-21,2020-04-29
2043,BBC News Coronavirus,1,2020-04-21,2020-04-29
2044,the Billions the Covid Virus,1,2020-04-21,2020-04-29
2045,National Statistics,1,2020-04-21,2020-04-29
2046,Local Authority,1,2020-04-21,2020-04-29
2047,First Speech Since Recovering,1,2020-04-21,2020-04-29
2048,httpstcoQwdC1W5Kfe Church Farm Nursing Home,1,2020-04-21,2020-04-29
2049,HSE,1,2020-04-21,2020-04-29
2050,BBC Panorama,1,2020-04-21,2020-04-29
2051,TREASON,1,2020-04-21,2020-04-29
2052,Guardian News,1,2020-04-21,2020-04-29
2053,YouTube,1,2020-04-21,2020-04-29
2054,Going,1,2020-04-21,2020-04-29
2055,Army,1,2020-04-21,2020-04-29
2056,Building,1,2020-04-21,2020-04-29
2057,CBC,1,2020-04-21,2020-04-29
2058,HELP,1,2020-04-21,2020-04-29
2059,the BBC Taiwan,1,2020-04-21,2020-04-29
2060,NHSheroes NHS freehospitalparkingforNHSworkers,1,2020-04-21,2020-04-29
2061,IntelliSurveys Life,1,2020-04-21,2020-04-29
2062,Vox BorisJohnson Conservatives,1,2020-04-21,2020-04-29
2063,Trump DonaldTrump,1,2020-04-21,2020-04-29
2064,KindleUnlimited,1,2020-04-21,2020-04-29
2065,Keep,1,2020-04-21,2020-04-29
2066,Scotlands,1,2020-04-21,2020-04-29
2067,Healthcare,1,2020-04-21,2020-04-29
2068,the Scottish Assembly,1,2020-04-21,2020-04-29
2069,Shit,1,2020-04-21,2020-04-29
2070,httpstco1YR9CeKR1I Galloways Rogues Gallery,1,2020-04-21,2020-04-29
2071,MonthNoone,1,2020-04-21,2020-04-29
2072,Covid19 Africa New Zealand Oz,1,2020-04-21,2020-04-29
2073,Key Workers,1,2020-04-21,2020-04-29
2074,COVID,1,2020-04-21,2020-04-29
2075,RT GreveJanice Deaths,1,2020-04-21,2020-04-29
2076,PPE Panorama,1,2020-04-21,2020-04-29
2077,the Secret Service,1,2020-04-21,2020-04-29
2078,HDU,1,2020-04-21,2020-04-29
2079,Hospitals Ambulances,1,2020-04-21,2020-04-29
2080,Covids,1,2020-04-21,2020-04-29
2081,BiafraExit,1,2020-04-21,2020-04-29
2082,Health Care Environment,1,2020-04-21,2020-04-29
2083,PS,1,2020-04-21,2020-04-29
2084,DWP,1,2020-04-21,2020-04-29
2085,NanShe,1,2020-04-21,2020-04-29
2086,FFS,1,2020-04-21,2020-04-29
2087,Boris Johnsons,1,2020-04-21,2020-04-29
2088,de Reino Unidos,1,2020-04-21,2020-04-29
2089,Alexa,1,2020-04-21,2020-04-29
2090,Governments,1,2020-04-21,2020-04-29
2091,KIT,1,2020-04-21,2020-04-29
2092,HG,1,2020-04-21,2020-04-29
2093,DOESNT,1,2020-04-21,2020-04-29
2094,HCID httpstcoDBXZKAyaO2,1,2020-04-21,2020-04-29
2095,UnitedKingdom,1,2020-04-21,2020-04-29
2096,Dude WTF,1,2020-04-21,2020-04-29
2097,IMHO,1,2020-04-21,2020-04-29
2098,Vascular,1,2020-04-21,2020-04-29
2099,Care Home,1,2020-04-21,2020-04-29
2100,500k,1,2020-04-21,2020-04-29
2101,the BBC Panorama,1,2020-04-21,2020-04-29
2102,Catching,1,2020-04-21,2020-04-29
2103,NHSrainbows,1,2020-04-21,2020-04-29
2104,RIDDOR,1,2020-04-21,2020-04-29
2105,VIDO Premire,1,2020-04-21,2020-04-29
2106,PPE Saying,1,2020-04-21,2020-04-29
2107,Nightingale Hospitals,1,2020-04-21,2020-04-29
2108,MadBastards Anche,1,2020-04-21,2020-04-29
2109,Campbell,1,2020-04-21,2020-04-29
2110,httpstcoDq20zoQvgR,1,2020-04-21,2020-04-29
2111,DMU,1,2020-04-21,2020-04-29
2112,Victims Families,1,2020-04-21,2020-04-29
2113,the Conservative party,1,2020-04-21,2020-04-29
2114,Office for National Statistics,1,2020-04-21,2020-04-29
2115,NONE,1,2020-04-21,2020-04-29
2116,Labour Party,1,2020-04-21,2020-04-29
2117,Herbal,1,2020-04-21,2020-04-29
2118,FDA,1,2020-04-21,2020-04-29
2119,Administration,1,2020-04-21,2020-04-29
2120,De,1,2020-04-21,2020-04-29
2121,MiddleEast,1,2020-04-21,2020-04-29
2122,the NHS Civil Service,1,2020-04-21,2020-04-29
2123,Brexit Covid19 ClimateChange,1,2020-04-21,2020-04-29
2124,Cuando,1,2020-04-21,2020-04-29
2125,SNP Westminster,1,2020-04-21,2020-04-29
2126,Central Bank,1,2020-04-21,2020-04-29
2127,NYT New York Times,1,2020-04-21,2020-04-29
2128,NHSKeyworker,1,2020-04-21,2020-04-29
2129,The Resolution Foundation,1,2020-04-21,2020-04-29
2130,WTF Lets,1,2020-04-21,2020-04-29
2131,Operation Last Gasp,1,2020-04-21,2020-04-29
2132,Mantra Followed Science,1,2020-04-21,2020-04-29
2133,Cheltenham Festival,1,2020-04-21,2020-04-29
2134,Sunday Times,1,2020-04-21,2020-04-29
2135,Trump,1,2020-04-21,2020-04-29
2136,the Nursing Home,1,2020-04-21,2020-04-29
2137,Covid19 Whatvabout,1,2020-04-21,2020-04-29
2138,the European Union,1,2020-04-21,2020-04-29
2139,BorisJohnson Politics Corona TORYLAND AND,1,2020-04-21,2020-04-29
2140,Johnsons Galipoli,1,2020-04-21,2020-04-29
2141,NOW,1,2020-04-21,2020-04-29
2142,General Election,1,2020-04-21,2020-04-29
2143,NHSheroes Coronavirus,1,2020-04-21,2020-04-29
2144,NDA,1,2020-04-21,2020-04-29
2145,PLANdemic,1,2020-04-21,2020-04-29
2146,NurseDoctor,1,2020-04-21,2020-04-29
2147,The Office for National Statistics,1,2020-04-21,2020-04-29
2148,Covid19 battleSource,1,2020-04-21,2020-04-29
2149,Fair,1,2020-04-21,2020-04-29
2150,No10,1,2020-04-21,2020-04-29
2151,Cdiff,1,2020-04-21,2020-04-29
2152,FUKTHELOCKUP,1,2020-04-21,2020-04-29
2153,Sky News YouGov,1,2020-04-21,2020-04-29
2154,Torys,1,2020-04-21,2020-04-29
2155,Country,1,2020-04-21,2020-04-29
2156,the Airports Ports Channel Tunnel,1,2020-04-21,2020-04-29
2157,SECC,1,2020-04-21,2020-04-29
2158,VictoriaAtkins,1,2020-04-21,2020-04-29
2159,LOTO,1,2020-04-21,2020-04-29
2160,Paramedics Care Home Workers,1,2020-04-21,2020-04-29
2161,BorisJohnson Ill,1,2020-04-21,2020-04-29
2162,Porro Offriti,1,2020-04-21,2020-04-29
2163,FPTP,1,2020-04-21,2020-04-29
2164,Sign the Petition httpstcoec9DmSEkdV,1,2020-04-21,2020-04-29
2165,the Twitter Media Policy Learn,1,2020-04-21,2020-04-29
2166,UKlockdown CNN,1,2020-04-21,2020-04-29
2167,UnitedKingdom BorisJohnson CoronaVirus,1,2020-04-21,2020-04-29
2168,PS Andlike,1,2020-04-21,2020-04-29
2169,Perspective,1,2020-04-21,2020-04-29
2170,StayHome,1,2020-04-21,2020-04-29
2171,Notice the Tories,1,2020-04-21,2020-04-29
2172,NHS Pitiful 60k,1,2020-04-21,2020-04-29
2173,MSM,1,2020-04-21,2020-04-29
2174,Covid19 Hospital Discharge Service Requirements,1,2020-04-21,2020-04-29
2175,Covid19 RT Oped,1,2020-04-21,2020-04-29
2176,MinuteSilence httpstco6meogLOUm9 File under Show,1,2020-04-21,2020-04-29
2177,Mayo,1,2020-04-21,2020-04-29
2178,Ministers,1,2020-04-21,2020-04-29
2179,N10,1,2020-04-21,2020-04-29
2180,Ethereal,1,2020-04-21,2020-04-29
2181,Je,1,2020-04-21,2020-04-29
2182,Comparing,1,2020-04-21,2020-04-29
2183,Oxford,1,2020-04-21,2020-04-29
2184,DominicCummings,1,2020-04-21,2020-04-29
2185,PPE Monster Mundo,1,2020-04-21,2020-04-29
2186,BorisJohnson Hnde,1,2020-04-21,2020-04-29
2187,SOC,1,2020-04-21,2020-04-29
2188,the Criminal Injuries Compensation,1,2020-04-21,2020-04-29
2189,SBBR,1,2020-04-21,2020-04-29
2190,NeverForgotten,1,2020-04-21,2020-04-29
2191,Macclesfield,1,2020-04-21,2020-04-29
2192,LOL,1,2020-04-21,2020-04-29
2193,Johnsons,1,2020-04-21,2020-04-29
2194,Latest,1,2020-04-21,2020-04-29
2195,BorisResign,1,2020-04-21,2020-04-29
2196,the HOME,1,2020-04-21,2020-04-29
2197,FebMarch,1,2020-04-21,2020-04-29
2198,Herd Immunity,1,2020-04-21,2020-04-29
2199,LBC GMB,1,2020-04-21,2020-04-29
2200,NYT httpstcoQ8fwMmG4AX httpstco4bVZ2CQjQH,1,2020-04-21,2020-04-29
2201,DrFauci,1,2020-04-21,2020-04-29
2202,Indian Government Wuhan,1,2020-04-21,2020-04-29
2203,Covid19 Heres,1,2020-04-21,2020-04-29
2204,COVID Workers,1,2020-04-21,2020-04-29
2205,UKLabour,1,2020-04-21,2020-04-29
2206,Covid19 Covid19 Coronavirus Funerals,1,2020-04-21,2020-04-29
2207,NYT New York Times httpstcoWdZOaUvdik,1,2020-04-21,2020-04-29
2208,ER Physicians,1,2020-04-21,2020-04-29
2209,LOT,1,2020-04-21,2020-04-29
2210,AUS,1,2020-04-21,2020-04-29
2211,Shndetit,1,2020-04-21,2020-04-29
2212,HoC,1,2020-04-21,2020-04-29
2213,ClearerStrategy,1,2020-04-21,2020-04-29
2214,the Russian Dictator,1,2020-04-21,2020-04-29
2215,The Security Council Through COVID19 SecurityCouncil,1,2020-04-21,2020-04-29
2216,SakalMedia,1,2020-04-21,2020-04-29
2217,Covid10,1,2020-04-21,2020-04-29
2218,Toby,1,2020-04-21,2020-04-29
2219,al Ejecutivo,1,2020-04-21,2020-04-29
2220,Dispatching Care Home,1,2020-04-21,2020-04-29
2221,Downs,1,2020-04-21,2020-04-29
2222,RIP,1,2020-04-21,2020-04-29
2223,Ppe,1,2020-04-21,2020-04-29
2224,Antiintellectualism,1,2020-04-21,2020-04-29
2225,May Blair,1,2020-04-21,2020-04-29
2226,BorisJohnson World,1,2020-04-21,2020-04-29
2227,NYT New York Times httpstcolcNpbQyCyZ Easier,1,2020-04-21,2020-04-29
2228,CES TEMPS DE CRISE,1,2020-04-21,2020-04-29
2229,Commonwealth,1,2020-04-21,2020-04-29
2230,Labours,1,2020-04-21,2020-04-29
2231,httpstcout5XjpLDkg Please Help ME,1,2020-04-21,2020-04-29
2232,PresidentPineSol,1,2020-04-21,2020-04-29
2233,PPE Until,1,2020-04-21,2020-04-29
2234,Only USA,1,2020-04-21,2020-04-29
2235,NHSHEROES BorisJohnson,1,2020-04-21,2020-04-29
2236,GOV,1,2020-04-21,2020-04-29
2237,Honour Lockdown,1,2020-04-21,2020-04-29
2238,MinuteSilence httpstcoWk5Ga8G4V9,1,2020-04-21,2020-04-29
2239,UKGOV,1,2020-04-21,2020-04-29
2240,Airborne,1,2020-04-21,2020-04-29
2241,Puppet How,1,2020-04-21,2020-04-29
2242,My Nan,1,2020-04-21,2020-04-29
2243,Unfit,1,2020-04-21,2020-04-29
2244,BorisJohnson Minute,1,2020-04-21,2020-04-29
2245,HOC,1,2020-04-21,2020-04-29
2246,Oxford University,1,2020-04-21,2020-04-29
2247,USA Beg,1,2020-04-21,2020-04-29
2248,Covid,1,2020-04-21,2020-04-29
2249,G20,1,2020-04-21,2020-04-29
2250,NonPermanent,1,2020-04-21,2020-04-29
2251,BorisJohnson Strange,1,2020-04-21,2020-04-29
2252,MOSTLY,1,2020-04-21,2020-04-29
2253,BorisJohnson,37,2020-05-01,2020-05-09
2254,Covid19,31,2020-05-01,2020-05-09
2255,PPE,27,2020-05-01,2020-05-09
2256,NHS,15,2020-05-01,2020-05-09
2257,EU,13,2020-05-01,2020-05-09
2258,WinstonChurchill,11,2020-05-01,2020-05-09
2259,Govt,7,2020-05-01,2020-05-09
2260,MSM,6,2020-05-01,2020-05-09
2261,Trump,6,2020-05-01,2020-05-09
2262,ICU,6,2020-05-01,2020-05-09
2263,Coronavirus,5,2020-05-01,2020-05-09
2264,BBC,5,2020-05-01,2020-05-09
2265,PPEShortages,5,2020-05-01,2020-05-09
2266,NHSheroes,4,2020-05-01,2020-05-09
2267,Acepto,4,2020-05-01,2020-05-09
2268,Guardian,4,2020-05-01,2020-05-09
2269,Nicola Sturgeon,4,2020-05-01,2020-05-09
2270,Corbyn,4,2020-05-01,2020-05-09
2271,Lockdown,3,2020-05-01,2020-05-09
2272,Daily Mail,3,2020-05-01,2020-05-09
2273,Pence,3,2020-05-01,2020-05-09
2274,ONS,3,2020-05-01,2020-05-09
2275,Covid,3,2020-05-01,2020-05-09
2276,Care Homes,2,2020-05-01,2020-05-09
2277,HCID,2,2020-05-01,2020-05-09
2278,Complacent,2,2020-05-01,2020-05-09
2279,COVID Death Certs,2,2020-05-01,2020-05-09
2280,Blitz,2,2020-05-01,2020-05-09
2281,Johnsons,2,2020-05-01,2020-05-09
2282,GMB,2,2020-05-01,2020-05-09
2283,WHO,2,2020-05-01,2020-05-09
2284,Time,2,2020-05-01,2020-05-09
2285,Boris Johnsons Government,2,2020-05-01,2020-05-09
2286,White House,2,2020-05-01,2020-05-09
2287,VEDay,2,2020-05-01,2020-05-09
2288,Nicola,2,2020-05-01,2020-05-09
2289,the Daily Mail Boris Johnsons,1,2020-05-01,2020-05-09
2290,Ill,1,2020-05-01,2020-05-09
2291,Dominic Cummings,1,2020-05-01,2020-05-09
2292,DailyBriefinguk,1,2020-05-01,2020-05-09
2293,BorisJohnson Covid19,1,2020-05-01,2020-05-09
2294,COVIDEU Things,1,2020-05-01,2020-05-09
2295,Cardiac,1,2020-05-01,2020-05-09
2296,Holidaymaker,1,2020-05-01,2020-05-09
2297,MiriamMargolyes,1,2020-05-01,2020-05-09
2298,UKwide,1,2020-05-01,2020-05-09
2299,BBC Breakfast,1,2020-05-01,2020-05-09
2300,Lowest,1,2020-05-01,2020-05-09
2301,Corby,1,2020-05-01,2020-05-09
2302,Northwest,1,2020-05-01,2020-05-09
2303,Oxygen Treatment,1,2020-05-01,2020-05-09
2304,CPT,1,2020-05-01,2020-05-09
2305,DV,1,2020-05-01,2020-05-09
2306,COVID19 NHSheroes Distraction,1,2020-05-01,2020-05-09
2307,Health and Social Care,1,2020-05-01,2020-05-09
2308,Add,1,2020-05-01,2020-05-09
2309,PPE Nothing,1,2020-05-01,2020-05-09
2310,EktaRana,1,2020-05-01,2020-05-09
2311,Cases,1,2020-05-01,2020-05-09
2312,Rishi Sunak,1,2020-05-01,2020-05-09
2313,Covid19 VEDay75 BorisJohnson,1,2020-05-01,2020-05-09
2314,Foodbanks,1,2020-05-01,2020-05-09
2315,Fact,1,2020-05-01,2020-05-09
2316,COVID,1,2020-05-01,2020-05-09
2317,Governments httpstcoAl7Ydy4I7l WWG1WGA,1,2020-05-01,2020-05-09
2318,Sixweekold,1,2020-05-01,2020-05-09
2319,DailyBriefinguk BorisJohnston,1,2020-05-01,2020-05-09
2320,Sky News,1,2020-05-01,2020-05-09
2321,TJM,1,2020-05-01,2020-05-09
2322,Newham,1,2020-05-01,2020-05-09
2323,NINE Chelsea Pensioner,1,2020-05-01,2020-05-09
2324,CSU SPD,1,2020-05-01,2020-05-09
2325,LBC ThisMorning,1,2020-05-01,2020-05-09
2326,Border,1,2020-05-01,2020-05-09
2327,NOW,1,2020-05-01,2020-05-09
2328,BorisJohnson COVID,1,2020-05-01,2020-05-09
2329,Omnishambles,1,2020-05-01,2020-05-09
2330,BorisJohnson httpstcow0tqKpkwX8 httpstcoGa87j38qan Chartered,1,2020-05-01,2020-05-09
2331,Covidlab,1,2020-05-01,2020-05-09
2332,Leader,1,2020-05-01,2020-05-09
2333,the Home Office,1,2020-05-01,2020-05-09
2334,DNR,1,2020-05-01,2020-05-09
2335,FACT,1,2020-05-01,2020-05-09
2336,Covid19 VenceremosAlCOVID19 USA,1,2020-05-01,2020-05-09
2337,Heisenberg,1,2020-05-01,2020-05-09
2338,EU Test,1,2020-05-01,2020-05-09
2339,Highrisk,1,2020-05-01,2020-05-09
2340,Social Care,1,2020-05-01,2020-05-09
2341,Robotic,1,2020-05-01,2020-05-09
2342,PressBriefing httpstcoUKTiPrOvKo,1,2020-05-01,2020-05-09
2343,BorisOut,1,2020-05-01,2020-05-09
2344,Hahaha Timpredictions,1,2020-05-01,2020-05-09
2345,BBC Radio,1,2020-05-01,2020-05-09
2346,SocialDistancing VEDay75,1,2020-05-01,2020-05-09
2347,NonVegetarian,1,2020-05-01,2020-05-09
2348,Dear Please,1,2020-05-01,2020-05-09
2349,Spot,1,2020-05-01,2020-05-09
2350,COVIDIOT Abject,1,2020-05-01,2020-05-09
2351,ISIS,1,2020-05-01,2020-05-09
2352,KeepClapping,1,2020-05-01,2020-05-09
2353,NFP,1,2020-05-01,2020-05-09
2354,FFS,1,2020-05-01,2020-05-09
2355,FurloughScheme,1,2020-05-01,2020-05-09
2356,Project Last Gasp,1,2020-05-01,2020-05-09
2357,VEDay75 BorisResign COVID CoronavirusLiar,1,2020-05-01,2020-05-09
2358,Media,1,2020-05-01,2020-05-09
2359,Chelsea,1,2020-05-01,2020-05-09
2360,TRUMP ENRAGED,1,2020-05-01,2020-05-09
2361,Conservative Party,1,2020-05-01,2020-05-09
2362,RoyaumeUni,1,2020-05-01,2020-05-09
2363,NicolaSturgeon,1,2020-05-01,2020-05-09
2364,Trumpplease COVID,1,2020-05-01,2020-05-09
2365,Bank of England Britain,1,2020-05-01,2020-05-09
2366,the Twitter Media Policy Learn,1,2020-05-01,2020-05-09
2367,Next,1,2020-05-01,2020-05-09
2368,Turkish Tshirt,1,2020-05-01,2020-05-09
2369,McDonalds,1,2020-05-01,2020-05-09
2370,BoE,1,2020-05-01,2020-05-09
2371,httpstcow6zFkJid2L Scary,1,2020-05-01,2020-05-09
2372,Latest Coronavirus News,1,2020-05-01,2020-05-09
2373,Correction,1,2020-05-01,2020-05-09
2374,FCT,1,2020-05-01,2020-05-09
2375,Kashmiri,1,2020-05-01,2020-05-09
2376,World,1,2020-05-01,2020-05-09
2377,ON ANYONE,1,2020-05-01,2020-05-09
2378,Sun,1,2020-05-01,2020-05-09
2379,Teflon,1,2020-05-01,2020-05-09
2380,Britons Eventually,1,2020-05-01,2020-05-09
2381,Nine Chelsea Pensioners,1,2020-05-01,2020-05-09
2382,the ABC Australian Broadcasting Corp Federal,1,2020-05-01,2020-05-09
2383,SocialDistance,1,2020-05-01,2020-05-09
2384,ToriesOut,1,2020-05-01,2020-05-09
2385,El Reino Unido,1,2020-05-01,2020-05-09
2386,the The Sunday Times,1,2020-05-01,2020-05-09
2387,BBCQT,1,2020-05-01,2020-05-09
2388,Press Briefing,1,2020-05-01,2020-05-09
2389,NUFCTakeover Riverdale RefundPassengers ThisMorning,1,2020-05-01,2020-05-09
2390,NewZealand Canada,1,2020-05-01,2020-05-09
2391,Mervyn King,1,2020-05-01,2020-05-09
2392,NEW Sources Trials,1,2020-05-01,2020-05-09
2393,HELK,1,2020-05-01,2020-05-09
2394,BorisJohnson Covid19 Doing,1,2020-05-01,2020-05-09
2395,Cabinet,1,2020-05-01,2020-05-09
2396,DID,1,2020-05-01,2020-05-09
2397,Chelsea Pensioner,1,2020-05-01,2020-05-09
2398,iPads,1,2020-05-01,2020-05-09
2399,GNU,1,2020-05-01,2020-05-09
2400,BorisJohnsons,1,2020-05-01,2020-05-09
2401,BorisJohnson Coronavirus,1,2020-05-01,2020-05-09
2402,Indian Government,1,2020-05-01,2020-05-09
2403,Subscribe,1,2020-05-01,2020-05-09
2404,BREXIT,1,2020-05-01,2020-05-09
2405,the UK Govt,1,2020-05-01,2020-05-09
2406,Scotland Round,1,2020-05-01,2020-05-09
2407,Comparison,1,2020-05-01,2020-05-09
2408,IDK,1,2020-05-01,2020-05-09
2409,Remain,1,2020-05-01,2020-05-09
2410,the Covid19 DailyBriefing,1,2020-05-01,2020-05-09
2411,DJT,1,2020-05-01,2020-05-09
2412,INCOMPETENT,1,2020-05-01,2020-05-09
2413,Heres,1,2020-05-01,2020-05-09
2414,Demonic Cummings,1,2020-05-01,2020-05-09
2415,SocialDistancing,1,2020-05-01,2020-05-09
2416,the EU Coronavirus,1,2020-05-01,2020-05-09
2417,cv19,1,2020-05-01,2020-05-09
2418,YouTube,1,2020-05-01,2020-05-09
2419,The Royal Hospital Chelsea,1,2020-05-01,2020-05-09
2420,Negli Usa,1,2020-05-01,2020-05-09
2421,httpstco6gS2UJqcwc,1,2020-05-01,2020-05-09
2422,ExtendLockdown,1,2020-05-01,2020-05-09
2423,Predictive Programming,1,2020-05-01,2020-05-09
2424,the Westminster Government Serve the Welsh,1,2020-05-01,2020-05-09
2425,Vimeo,1,2020-05-01,2020-05-09
2426,Sturgeon,1,2020-05-01,2020-05-09
2427,VEDay Its,1,2020-05-01,2020-05-09
2428,StayHomeSaveLives Covid19 lockdown2020 httpstco3G6MBgrAGg,1,2020-05-01,2020-05-09
2429,COVIDIOTS,1,2020-05-01,2020-05-09
2430,Johns Hopkins,1,2020-05-01,2020-05-09
2431,NISRA,1,2020-05-01,2020-05-09
2432,The White House,1,2020-05-01,2020-05-09
2433,No10,1,2020-05-01,2020-05-09
2434,Vitamin D One,1,2020-05-01,2020-05-09
2435,FluShot WHOLiedPeopleDied Dealing,1,2020-05-01,2020-05-09
2436,SHBC Tories,1,2020-05-01,2020-05-09
2437,Start,1,2020-05-01,2020-05-09
2438,The Robert Koch Institute,1,2020-05-01,2020-05-09
2439,Covid19 Refused Target,1,2020-05-01,2020-05-09
2440,MRSA,1,2020-05-01,2020-05-09
2441,NI,1,2020-05-01,2020-05-09
2442,Boris the Butchers Herd Immunity Strategy,1,2020-05-01,2020-05-09
2443,Downing Street,1,2020-05-01,2020-05-09
2444,NewZealand,1,2020-05-01,2020-05-09
2445,USA VaccineAgenda,1,2020-05-01,2020-05-09
2446,KierStarmer,1,2020-05-01,2020-05-09
2447,PPE Coronavirus,1,2020-05-01,2020-05-09
2448,the Crown Jewels,1,2020-05-01,2020-05-09
2449,RTW,1,2020-05-01,2020-05-09
2450,EU Blame,1,2020-05-01,2020-05-09
2451,CannonFodder,1,2020-05-01,2020-05-09
2452,WRT COVID,1,2020-05-01,2020-05-09
2453,httpstcoMOnKp5zuyc,1,2020-05-01,2020-05-09
2454,DVLA,1,2020-05-01,2020-05-09
2455,HerdImmunity,1,2020-05-01,2020-05-09
2456,DonaldTrump,1,2020-05-01,2020-05-09
2457,ToryShambles,1,2020-05-01,2020-05-09
2458,NINETEEN,1,2020-05-01,2020-05-09
2459,Hospital,1,2020-05-01,2020-05-09
2460,Neville Chamberlain,1,2020-05-01,2020-05-09
2461,LeoVaradkar,1,2020-05-01,2020-05-09
2462,httpstcoK7k3se2cPR,1,2020-05-01,2020-05-09
2463,Bolsonaro,1,2020-05-01,2020-05-09
2464,HearingLoss,1,2020-05-01,2020-05-09
2465,the Collective of Equals httpstcoedLTCkzV4p,1,2020-05-01,2020-05-09
2466,UN,1,2020-05-01,2020-05-09
2467,WTF,1,2020-05-01,2020-05-09
2468,lItalia,1,2020-05-01,2020-05-09
2469,the Daily Mail,1,2020-05-01,2020-05-09
2470,WH,1,2020-05-01,2020-05-09
2471,CCP,1,2020-05-01,2020-05-09
2472,VE,1,2020-05-01,2020-05-09
2473,Covidrelated,1,2020-05-01,2020-05-09
2474,Scotland Wales,1,2020-05-01,2020-05-09
2475,Stormont Assembly The Department Health,1,2020-05-01,2020-05-09
2476,WuhanLab,1,2020-05-01,2020-05-09
2477,New Coronavirus Order,1,2020-05-01,2020-05-09
2478,CDiff,1,2020-05-01,2020-05-09
2479,Ferguson,1,2020-05-01,2020-05-09
2480,Churchill,1,2020-05-01,2020-05-09
2481,Herdimmunity,1,2020-05-01,2020-05-09
2482,Latest,1,2020-05-01,2020-05-09
2483,NoDealBrexit,1,2020-05-01,2020-05-09
2484,BSL,1,2020-05-01,2020-05-09
2485,Presidential Election httpstcoTZRNkwoK50 I,1,2020-05-01,2020-05-09
2486,Klopp,1,2020-05-01,2020-05-09
2487,Inggris Lockdown,1,2020-05-01,2020-05-09
2488,LIES,1,2020-05-01,2020-05-09
2489,Easter,1,2020-05-01,2020-05-09
2490,COVID Team Trumps,1,2020-05-01,2020-05-09
2491,Panorama,1,2020-05-01,2020-05-09
2492,SkyNews,1,2020-05-01,2020-05-09
2493,Boris Johnson Dominic Cummings Were,1,2020-05-01,2020-05-09
